Item Code;ORDER POINT;ORDER POINT
70030127138;6;12
8858638000099;6;6
8858638000921;6;6
8858638001508;6;6
8858638000266;6;6
8859208000020;6;24
8859208000013;6;24
8859208000068;6;24
8850382130022;6;12
8847100568960;6;24
8847100562395;6;24
8847100565389;6;24
8847100562234;6;24
8847100564061;6;24
8847100567376;6;24
8857099003304;6;12
8857099003885;6;12
8857099003854;6;12
8857099003991;6;12
8857099003755;6;12
8846000011156;6;12
8846000011118;6;12
8846000011125;6;12
8859488122016;6;12
8859488122023;6;12
6920459998434;6;16
6970553470046;6;12
8851959132012;6;12
4902102014281;6;12
88511959122013;6;12
8801056030452;6;12
9555028702623;6;12
9555589200514;6;12
9555589200521;6;12
3288886030011;6;12
8801097250413;6;12
648436300518;6;12
4902102038690;6;12
6920459905166;6;12
8847100560896;6;12
8852314004999;5;10
6920459992685;5;15
54491014;4;8
90357473;4;8
6921294389371;4;8
8854698013574;3;6
884394000934;3;6
8854698002042;3;6
8801105915167;3;6
8854698011990;3;6
8801056034610;3;6
8858998581221;3;6
6943871201173;3;6
6925303757014;3;6
884394000774;3;6
8854698010443;3;6
8847100560568;3;6
8850382412050;3;6
8801415054549;12;24
8801147123278;6;20
8801080313194;6;20
8801080303102;6;20
8802340112175;6;20
8802340112151;6;20
8801152233801;6;20
8802340112168;6;20
8801030000396;6;20
8801048951000;6;20
8801048921003;6;20
8801048921102;6;20
8801048941001;6;20
8801080313187;6;20
8801080323100;6;20
8801080133105;6;24
8801080123175;6;24
8801080303119;6;24
8002270017063;12;24
8846000010029;12;24
8002270011023;12;24
8002270018602;6;12
8002270011054;6;12
7613035477834;6;12
3014400017992;6;12
7501005611015;6;12
6926892501033;6;12
4770033223825;6;12
4770033220084;6;12
7312040017034;6;12
4750021000164;6;12
4750021000140;6;12
3014400214902;6;12
82000003861;6;12
3147699100394;6;12
600358114277;6;12
3147690070405;6;12
3147690059004;6;6
3258561370156;6;6
879371000328;6;6
5410316233446;6;6
3147699115534;6;6
3147699115527;6;6
3147699103913;6;6
3147699100363;6;6
3147699100387;6;6
3147699105085;6;6
3147699110966;6;6
3147690061007;6;6
3258561370149;6;6
3014400020206;6;6
82000004011;6;6
7312040020102;3;12
7312040090105;3;12
7312040070107;3;12
7312040040100;3;12
7312040006106;3;12
6430034140115;3;12
6430034140092;3;12
5099873001929;3;6
5099873002063;3;6
879371000212;3;6
3147690076506;3;6
7312040006755;3;12
7312040017010;3;12
82000001171;3;6
82000003960;3;6
82000729341;3;6
632565000319;36;36
8001620013366;24;24
8846003362880;24;24
8846009537770;24;24
3068320063003;24;24
8850999001425;24;24
3162855118822;24;24
3162855118839;24;24
8846000020035;24;48
8846000020011;24;48
6902538007367;15;30
10274903;12;48
685054695442;12;24
3250391217021;12;36
8001620001899;12;24
3258561320014;12;24
3435230150213;12;24
7613035010529;12;24
8024884500403;12;24
80008859;12;24
8846008597898;12;24
8846014310009;12;24
685054695435;12;24
8846008598888;12;24
3250390051084;12;48
3250390278405;12;48
8847100568526;12;24
8809375140135;10;20
3281160000018;6;12
8846008599786;6;12
9419330000405;6;12
3760043710027;6;12
8846000020028;6;12
8846009539996;6;12
8850127006315;6;12
8859159800144;6;12
8850127057980;6;12
8858638002376;6;15
6902538007381;6;15
8001620005316;6;12
8809375141071;6;12
8001620003299;6;12
3179732340184;6;24
3162855110116;6;24
8848858120493;6;24
8846008973500;6;24
8846001480012;6;24
8846002481681;6;24
8859015702278;6;24
8859015702308;6;24
8846000010760;6;24
8846000010470;6;24
8846008975009;6;24
4891133133507;6;24
8847100567784;6;24
8846003366888;6;24
8846009538883;6;24
8843883888882;6;24
3068320055008;6;24
8935005801135;6;24
8851530111009;6;24
632565000012;6;24
8846001480029;6;24
3434891050023;6;24
8846002481698;6;24
7613034409881;6;24
8846014310108;6;24
632565000036;6;12
3048431002658;6;12
632565000029;6;12
8851530160014;6;12
8846015180014;6;24
8846015180021;6;24
8058450670061;6;6
8846015180038;6;6
8850011100105;6;6
8847100562111;6;30
3760021251184;6;6
8809375140128;6;30
4987244155795;6;30
8058450670047;6;6
8850999001449;6;6
8850125087088;6;6
3068320111919;6;12
3068320085005;6;12
7613036249928;6;12
3057640117008;6;12
3057640238703;4;4
3257971080112;3;6
80008620;3;6
8001620001301;3;6
3250390244301;3;6
5010106111956;6;12
80432400432;6;12
80686001201;6;12
5000267119748;6;12
8846600196451;6;12
5010106113127;6;12
3014400011136;6;12
80432402931;6;12
3049197210776;6;12
3049197820005;6;12
5010314700003;6;12
3245990969419;6;12
3328640122263;6;12
82184090473;6;12
3219820000382;6;12
3219820005882;6;12
3219820003703;6;12
3328640122706;6;12
5000267024011;6;12
5000267091013;6;12
85246139431;6;12
80432400395;6;12
5000267107776;6;12
5010103800303;6;12
80686001409;6;12
5000267014074;6;12
8846600196314;6;15
8846600196345;6;15
5000267014609;6;24
3012992421005;6;6
5000299255049;6;6
5000299211359;6;6
5010504100057;6;6
5010327253718;6;6
5010327253749;6;6
5000267013602;6;6
5010752000345;6;6
3258565370312;6;6
5099873001370;6;6
5010093501358;6;6
5010106110386;6;6
5000299603161;6;6
5000299225004;6;6
5000299211243;6;6
3263280105552;6;6
5060045586810;6;6
5060045585271;6;6
80686006015;6;6
5011166056591;6;6
5011166056607;6;6
5011166056584;6;6
5011166058106;6;6
5011166052845;6;6
5011166057116;6;6
5011166056508;6;6
80686016403;6;6
5000299225028;6;6
5000267129150;6;6
5000267165806;6;6
5010093501440;6;6
5010327304229;6;12
5010093259006;6;12
3245996943611;6;12
3245997282412;6;12
5010196092135;6;12
5000267117225;6;12
3147699101179;6;12
5010103800051;4;8
3147690073604;4;8
3267682136176;3;12
5000267023625;3;12
3328640122676;3;12
5010327000039;3;12
82184000328;3;12
5000267112077;3;12
3147690051107;3;12
5010093210007;3;12
82184090510;3;12
82184042397;3;12
3147697720204;3;12
5000277002610;3;6
5099873006092;3;6
5010327202105;3;6
5010314302276;3;6
5010106111925;3;6
3107872000606;3;6
5010106110256;3;12
5010327324128;3;6
82184090442;3;6
81128025892;3;6
8846600196321;3;6
5010496001769;3;6
5011333150824;3;6
5010327000176;3;6
5010327325125;3;6
5099873003701;3;6
82184088654;3;6
5010019601742;3;6
5000277005130;3;6
5060116320978;3;6
5060116320664;3;6
5060116320930;3;6
5000299284926;3;3
82184038734;3;6
88004146689;3;6
7804634121376;2;4
8936023251124;2;4
5010314302863;2;2
5010314017408;2;2
5010314302795;2;2
5000299211762;1;2
80432402719;1;1
8852007912099;1;4
8801030996484;20;40
8801048101023;10;20
80696923487;6;12
8008900007565;6;12
3035131119373;6;12
9334640004281;6;12
8410866430019;6;12
8000570812609;6;12
9311769175009;6;12
8437001019731;6;12
763955990023;6;12
7792319655608;6;12
6001108002907;6;12
8003895012204;6;12
9338972002403;6;12
9338972001222;6;12
9313467038525;6;12
9313467038921;6;12
7790975001500;6;12
6001108049827;6;12
9312088201974;6;12
7804324001018;6;12
8437001019533;6;12
89819006038;6;12
89819001712;6;12
8432286007794;6;12
8432286007800;6;12
L12917;6;12
7804320753003;6;12
8000570005056;6;12
86003461925;6;12
7804320348179;6;12
8008900002218;6;12
3035131652108;6;12
6002323013037;6;12
29147100015;6;12
29147139985;6;12
29147106901;6;12
8011510014113;6;12
8008900005486;6;12
7804320256900;6;12
9334640005981;6;12
8437015824499;6;12
3263286350161;6;12
20900299001984;6;12
6916549200624;6;12
3258561370231;6;12
5000277004270;6;12
8011510001960;6;12
8008900007138;6;12
9311043602337;6;12
3277190001750;6;12
3296325213103;6;12
9311218109678;6;12
9311218116973;6;12
7804360311003;6;12
9311220005289;6;12
3391182601534;6;12
3270040292940;6;12
8809018215480;6;20
8809018215442;6;20
8809018215404;6;20
8809018215398;6;20
8809018215527;6;20
8809018215350;6;20
8809018215497;6;20
8809018211451;6;20
5060402787751;6;20
5060402787737;6;20
5060402787768;6;20
8008900060331;6;6
8008900005394;6;6
6904508010070;6;6
5010106110126;6;6
3186127717346;6;6
3770011172061;6;6
8410013990199;6;6
6002323000761;6;6
6002323000709;6;6
3179410157738;6;6
3245593560426;6;6
8410113001443;6;6
9312088031113;6;6
9311043078279;6;6
9311043081132;6;6
3500610007200;6;6
3500610005510;6;6
3016570001030;6;6
3274030014116;6;6
7804320365527;6;6
7804320064949;6;6
8847101320321;6;12
8847101320024;6;12
6002323019275;6;12
6001497600616;6;12
8001929150229;6;12
7804320520162;6;12
8000570435402;6;12
8008900009996;6;12
6906151600400;6;12
6906785000218;6;12
6906785021824;4;4
7804462001512;3;6
3258561330396;3;6
3258561350080;3;6
3186122148930;3;6
3258561330495;3;6
3258561341033;3;6
7790762050032;3;6
8008900006247;3;6
7804320556000;3;6
6002323004776;3;6
6002323007463;3;6
7790762051756;3;6
3514123101386;3;6
7809539100068;3;6
85000016688;3;12
3258561340852;3;6
29147360952;3;6
85000022511;3;12
8008900001051;3;6
7804320301174;3;12
3258561340838;3;6
3292060068336;3;6
3433330056954;3;6
9311218114078;3;12
9311218112128;3;12
9311218110179;3;12
3258561340814;3;6
9300770043605;3;6
9322214011520;3;12
9300752250151;3;6
9311769376000;3;6
8034115190815;3;6
8410013381010;3;6
3258691421858;3;6
8411873500054;3;6
7804645040437;3;6
7804645040420;3;6
7804320288826;3;6
3258561345758;3;6
7804320244471;3;6
9312088201905;3;6
20141015;3;6
3258691192574;3;6
3351650001792;3;6
3378639920127;3;6
7792319678195;3;6
6937190800339;3;3
8001929254088;3;6
7804320056388;2;4
3155250340790;6;12
9415007301585;6;12
8719200183971;6;12
9354237000434;6;16
3228020400199;6;12
8850144024019;6;24
5701215045767;6;20
5701215945661;6;20
8716605001268;6;20
8716605001237;6;20
5704025027657;6;20
3228020481167;6;20
8719200183933;6;24
8719200183919;6;24
9354237000410;6;24
9354237000427;6;24
8850144023104;6;12
3228020481150;6;40
3176573835008;6;40
3176573847001;6;40
3228020355741;6;40
852358001167;6;40
852358001174;6;40
3228020215106;6;40
50913;5;10
54114760102438;5;10
3700342303308;5;10
3073780107440;6;12
3073780974158;6;12
8938504344073;6;12
3073781051391;6;12
8716605004160;6;12
5701215042391;6;12
5701215042407;6;12
3228020481846;6;12
3073780810661;6;12
3073780861137;6;12
3073780808125;6;12
5701215035232;6;12
5701215035249;6;12
5704025008960;6;12
2836160024871;6;12
5704025018457;6;12
5704025031647;6;12
5704025006607;6;15
5704025026315;6;15
5701215045330;6;15
5701215045231;6;15
3073781087628;6;16
5701215045354;6;16
5704025028760;6;16
3073780985581;6;16
3073780450461;6;16
3073780543989;6;16
3073780450386;6;16
QF200G;6;12
QS200G;6;12
3073780967754;6;12
3258561430973;6;12
3258561430980;6;12
5704025009127;6;12
5701215042544;6;12
5704025026872;6;12
314022600400;6;12
3073780963893;6;20
9310947612053;6;20
8997014450353;6;20
8716265199916;6;24
5704025026308;6;24
5701215045255;6;24
5704025026476;6;24
5704025028807;6;24
3073780538442;6;24
9415007000518;6;24
9414957178001;6;24
3073781087642;6;24
3073780967877;6;30
3073781006414;6;36
3073780970150;6;36
4003751014728;6;36
4003751014711;6;36
5701215042780;6;36
3228020490329;6;36
3228022960066;6;36
3228020490336;6;36
3228022060162;6;36
3228020490343;6;36
8854241004936;6;40
3228020191349;6;48
8997014450070;6;48
5701215042971;6;6
5701215042964;6;6
5701215942486;5;10
8716605001022;5;10
3073780515702;5;10
4014500007090;5;10
4014500007175;5;10
3073780967815;5;10
3073781013856;5;10
3073780967853;5;10
5704025008977;5;11
5704025032149;4;4
10500499001984;3;6
5704025031654;3;12
5704025009134;3;12
3533630088386;6;12
3533637975009;6;12
5701215046399;6;12
5704025011557;6;24
5701215046375;6;26
8850393919937;10;50
8850393919944;10;50
8850393800013;8;12
8859488114011;6;12
8859488114035;6;12
8859488114028;6;12
3451790835230;6;12
3451790835094;6;12
3451790187056;6;12
3451790474781;6;12
8888470058309;6;12
6902083893842;6;15
6902083904692;6;15
6902083905286;6;12
6923644283759;6;12
6902083907174;6;12
8850329317707;6;12
3770000535167;6;12
8851717901584;6;12
8851717901577;6;12
6907992512594;6;12
6907992100043;6;12
6900067110206;6;12
8851717905056;6;12
8850393800020;6;12
6902083894245;6;15
6902083897765;6;15
6902083904685;6;15
8851717030512;6;12
8847101942509;6;12
8850393991926;6;15
3451790710230;6;12
3850354010241;6;12
3850354010227;6;12
3850354010067;6;12
3850354012498;6;12
3850354012443;6;12
6902083905293;6;12
5704025031609;6;20
5704025031579;6;20
5704025031593;6;20
3451790012617;6;24
3451790012655;6;24
3451790886256;6;24
3451790397868;6;24
3451790872051;6;24
3451790397745;6;24
3451790397981;6;24
3451790801358;6;24
3451790188831;6;24
3451790188718;6;24
3451790188695;6;24
3451790197451;6;24
3451790197581;6;24
3451790397622;6;24
3451790886645;6;24
3451790550713;6;24
3451790397509;6;24
3451790178795;6;24
8851717020148;6;24
8851717020087;6;24
8851717021008;6;24
8851717020124;6;24
8850329315031;6;24
8850329351015;6;24
8850329315314;6;24
8850329315512;6;24
8850329315918;6;24
8850329315413;6;24
8850329315116;6;24
8851717905544;6;25
8851717905520;6;25
8851717905070;6;25
8851717020155;6;25
8851717020117;6;25
8851717906756;6;25
8851717906718;6;25
8851717906831;6;25
8851717900884;6;25
8851717900907;6;25
8851717030192;6;25
8851717030161;6;25
8851717030123;6;25
8851717030147;6;25
8850329005352;6;30
8850329812011;6;30
8850329483013;6;30
8851717902741;6;36
8851717030154;6;36
8851717030185;6;36
8851717030130;6;36
8847103122114;6;48
8847103122121;6;48
8885015960103;6;48
8885015960110;6;48
8847103122046;6;48
8885015960097;6;48
8885015960127;6;48
8885015960080;6;48
8847107595556;6;48
8885015960196;6;48
3700263600371;6;6
4712318713614;6;12
6907992514147;5;10
75545006374;5;10
75545006350;5;10
8851717902048;5;10
8851717906824;5;10
8851717901607;5;10
8851717906848;5;10
8851717901614;5;10
8851717900914;5;10
8851717900891;5;10
8851717031045;5;10
8851717031014;5;10
8851717031175;5;10
8851717031076;5;10
8850393919975;5;10
8850393919968;5;20
8850393991995;5;20
8851717904660;5;9
8850393995177;4;4
8850393995115;4;4
8850393995139;4;4
8850393995153;4;4
3760128849772;4;4
3760128849741;4;4
8851717905087;4;8
8851717905100;4;8
8847101945005;3;6
8851717030550;3;9
8851717030543;3;9
8850653432213;10;50
8850653432237;10;50
8847102720021;10;50
8888470082007;6;24
8850329102310;6;24
8858705608678;6;12
8858705608715;6;12
8858705608692;6;12
8888470048300;6;12
8858705608661;6;12
8858705608708;6;12
8858705608685;6;12
8888470042001;6;24
8888470052000;6;24
8851717901966;10;10
8851717901959;10;10
8851717903960;10;10
8851717060205;10;49
8851717060052;10;49
8851717060076;10;49
8851717060014;10;49
8851717901188;10;49
9415007025399;6;12
8847103124026;6;12
8847103124033;6;12
8851717060595;6;12
8851717060601;6;12
8851717901980;6;12
8847107593330;6;12
8851717903021;6;12
8850329145317;6;12
8850329145515;6;12
8850329145119;6;12
8851717902383;6;12
8851717902376;6;12
8851717903946;6;12
8851717904974;6;12
8888470028302;6;12
8850329183111;6;12
8850329183319;6;12
8850329183418;6;12
8851717200595;6;12
8851717903014;6;12
8847107041237;6;12
8851717904264;6;30
8847107041268;6;12
8851717903489;6;12
8850329183814;6;12
8888470012004;6;24
9310036002857;6;24
9310036002635;6;24
9310036126188;6;24
8851028001423;6;24
8851028140047;6;24
8847107591114;6;24
8851717060090;6;25
8851717901195;6;25
8851717060137;6;25
8851717904073;6;36
8851717902611;6;36
8851717902598;6;36
8851717905407;6;36
8851717901881;6;36
8851717905469;6;36
8851717901874;6;36
8858705609712;6;48
8858705602959;6;30
8858705602966;6;30
8850329102112;6;12
8850329102815;6;12
8850329102419;6;12
8851717902727;5;10
8859295000347;3;6
8859295000309;3;6
8859295000293;3;6
8859295000354;3;6
8859295000019;3;6
8851717903847;3;3
150670;6;12
150690;6;12
150700;6;12
150680;6;12
8847106894087;6;12
8849300115654;6;12
8847106819929;6;12
150850;6;12
8847106819943;6;12
6926033900367;6;12
8847106819936;6;12
8849300115357;6;12
8849300115555;6;12
3079;6;6
8888470010208;12;24
8850393991940;10;50
9310036083382;6;12
9310036006206;6;12
9310036006213;6;12
8858705600900;6;12
8858705600917;6;12
8888470018303;6;12
8851717030116;6;36
8847103122015;6;48
8847103122022;6;48
8847103122039;6;48
8888470020207;6;30
8851717032172;5;10
4027300391306;6;12
9415007040200;6;12
9310947004582;6;12
5704025010598;6;12
5010652990999;6;12
5010652653412;6;12
8756467890129;3;6
8847102282420;3;6
8847102282123;3;6
6022;3;6
6952485621253;3;6
150660;3;6
6054;3;6
737483778057;3;6
5704025030206;8;8
5704025030183;8;8
5701215041424;6;24
5701215041950;6;24
8846000970064;6;10
8846000970057;5;10
150390;6;12
6055;6;12
150400;6;6
150370;6;6
150380;6;6
8847106819905;6;12
8847106819950;6;12
6926033900374;6;12
8847467890070;6;12
5701215001367;12;48
8846001011988;6;12
8850826601804;6;12
8850826500220;6;12
8850826600692;3;5
8850826503801;3;5
8850826500985;3;5
8850826503818;3;5
8850826500312;3;5
8852043007940;3;5
8852043004970;3;5
8852043005373;3;5
8850826500374;3;5
8850826100796;3;5
8850826601972;3;5
8850826601408;3;5
8850826601415;3;5
8850826500572;3;5
8852043007872;3;5
8850826500480;3;5
8850826506062;3;5
8850826506055;3;5
8850826505720;3;5
8850826600678;3;5
8852199152105;6;12
150220;6;12
150040;6;12
150020;6;12
150030;6;12
8850826600159;6;12
8852043005403;6;12
150490;3;6
150500;3;6
