BARCODE;ONHAND;COUNT
8850250006763;17;17
8801073211254;0;0
8850250007838;18;18
8850250006756;17;17
8801073210776;0;0
8852528004211;8;7
6920238081067;0;0
8801073211667;0;0
9555022306698;11;11
8850987141645;21;21
89686180657;55;52
8852528003337;19;20
8852528003276;57;57
8852528003245;34;33
8801073211223;0;0
645175570103;17;18
645175570288;20;20
8852528004150;8;15
8936071072177;9;9
8936071072160;5;6
8852528003887;11;13
8851876003006;0;0
8850987201165;174;174
8851876003112;451;451
8934563459147;590;608
8934563306113;124;268
8934563308117;169;181
8998866200301;1;0
8934563474140;-10;0
89686043686;118;119
89686010947;186;176
89686011036;83;86
8888107000848;0;0
8888107000060;1;0
89686043433;203;204
8852528004419;8;6
8998866202824;5;0
8936028641616;8;7
8936028641654;15;17
8847100680075;377;377
8850987128301;94;90
8850987128622;370;435
8850987142321;219;218
8850987101182;569;569
8850987101014;39;49
8850100101044;228;168
8850100101099;207;206
8847100680044;183;180
8850100111500;120;136
8847105682685;390;415
8847105683682;260;452
#N/A;0;0
8847105680759;1053;1052
8801045894034;3;3
6920238090618;8;0
8801045894027;6;6
8801045894010;13;13
6900873039005;0;0
6900873060269;0;0
8854920056751;147;147
8858011802913;6;6
8858011802937;10;10
8858011802920;10;10
8859006401364;0;0
8859006401388;0;0
8850058005296;19;12
8801073113428;220;231
8801073113312;2;79
8801073113947;0;0
8801073113893;46;46
8801073110502;192;202
645175521013;40;40
8801045521312;20;25
645175520115;15;15
645175520122;101;119
6920238082026;5;0
8801073113381;33;33
8801073113329;34;34
8997024180653;210;180
8997024180363;870;840
8997024180639;450;450
8994834003448;990;990
8886013505181;387;360
8852959009434;7;7
8852959009427;4;4
8852959009441;10;10
8852959009502;8;8
8858790900183;55;55
8850124000675;1;1
8850250004042;4;4
52100306063;9;9
8853165004893;0;0
8853165001816;8;8
8853165001847;6;6
20700199951984;7;7
20700199921984;4;4
8859348695957;2;2
20700199941984;27;27
8859041300028;3;3
8850291211409;9;9
8850291531309;6;6
8850291111600;11;11
8850291101168;10;10
8850291101199;6;3
8850291281303;6;6
8850096910293;5;5
8850096910354;3;3
8850096910552;5;5
8850096910019;9;9
8936101342584;6;1
8936101342607;5;4
8852023664248;0;0
8852023665511;0;0
8850096910392;10;10
8850096730037;8;8
8850096920032;12;12
8850291291500;4;0
8855282100915;8;9
8850291106262;10;10
8850291102110;9;9
8850291106552;5;5
8847108349998;0;0
8847108340018;3;3
8852023665399;0;0
8847108348700;0;0
8850291106576;1;0
8847104680108;6;6
8847104680101;8;8
8847104680107;6;6
8847104680114;9;8
8847104680103;3;3
8847104680112;9;9
8847104680111;2;1
8847104680105;12;12
8847104680106;10;10
8847104680110;3;2
1688794445796;0;0
8847107072316;11;11
8847107072323;7;6
8847107072538;0;0
20400798941984;54;29
20400798951984;20;20
20400798961984;66;44
1688805528869;0;0
8847103932324;33;6
8847107072224;5;5
8847107072231;4;4
8847107072330;4;3
8847107070046;5;5
8847107072217;2;2
8847107072545;0;0
8847107072415;1;1
8847107072200;4;4
8847107070022;4;4
8847107070039;2;2
8852023664224;11;7
8852023664231;21;21
8852023665948;17;15
8850096750691;0;0
8850096750035;0;0
8850096750929;7;7
8847105054048;0;0
8847105054253;0;0
8850096750356;3;3
8847105056189;0;0
8842018005;0;0
8847104680179;15;15
8850291104084;6;6
8850291104077;3;3
8850291104497;14;14
8850291104480;0;0
8850291104060;0;0
8850291103544;8;8
8850291111808;10;10
8850291211607;11;11
8850291281815;4;8
8850291107634;6;6
8850291101175;0;0
8850291100499;13;13
8850291100468;6;6
8850291100437;7;7
8850291100567;0;0
8850291104831;6;6
8850291100598;1;0
8850291100475;7;7
8850291100512;4;3
8850291103322;7;7
8850291100529;6;6
8850291110511;11;11
8850291100192;6;6
8850291510410;4;4
8850291150456;28;28
8850291830402;23;23
8850291105630;11;11
8850291103087;12;11
8850291510717;6;7
8850291101557;11;11
8850291102455;27;27
8850291109003;1;2
8850291106750;9;9
8850291150906;7;7
8850291103186;6;6
8850291900464;8;8
8850291320804;-1;0
8850291110719;5;4
8850291290510;5;4
8850291300417;6;6
8850291102721;5;5
8850291140655;8;8
8850291530463;0;0
8850291210464;6;5
8852049402114;26;25
8850291010408;5;5
8852049401117;7;8
8852023664682;24;25
8852023671857;36;36
8850157400077;-18;20
8852023006628;7;6
8938502623262;11;9
8938502623125;9;11
8938502623255;10;11
8847104680219;12;12
8847104680169;20;20
8858150001475;12;9
8938502623231;13;11
8850291102745;8;7
8847104680269;10;10
8847104510125;2;2
8858945530029;0;0
13256211878;3;6
8850291101922;15;15
8850096950077;0;1
6950545500333;82;109
6902890022497;8;7
20400499951984;129;126
6925999701407;50;48
6941174482633;12;12
6941174493189;11;10
6902890224457;5;5
6941174494100;13;13
8850291180309;1;0
8850291160318;8;9
8850291100031;1;1
8850291100185;14;15
8850096940368;5;5
8850291160356;2;1
8850096940276;4;4
8850096940030;12;12
8850096940023;5;5
8846001521135;6;6
8850291710414;10;10
6948939602572;14;13
8852023008264;33;33
8850096950022;1;1
8847104510132;7;6
9588552323620;9;9
8852023664507;7;7
8852023004556;12;12
8852023664194;9;9
8852023665382;8;8
6924187820067;15;15
8847102270038;58;59
6956536500498;13;12
8855444005355;1;1
8847107072354;9;9
8847107072255;10;10
8842018003;1;1
8847109170010;17;17
6941174498214;14;14
8858945530050;0;0
8854579003663;108;108
6959836922465;169;168
8859647600010;20;20
6922594600050;56;64
8847109179907;40;34
8858768841432;0;0
8858768841418;12;12
8857125291019;22;21
6933066001312;19;19
6956536525989;25;20
8850157400022;-3;0
8850157400107;90;90
6924187828544;47;45
6924187821644;27;27
8847109170027;6;14
6933066001367;8;4
6922594600067;15;12
6926634164861;27;27
6926634164885;21;21
6926634164878;22;22
8857125291224;13;13
8859695500010;20;20
8859695500003;3;2
8859695500027;9;9
8859695500041;13;11
8859647600027;16;16
8852240600135;16;16
8859647600034;6;6
8852240010026;5;4
8857125291408;2;2
8857125291026;9;9
8857125291163;25;25
8852240011030;12;12
8852240011016;12;12
8852240011054;12;12
8857126105100;3;5
8852240011061;12;12
8852240011023;12;12
8857126105384;3;3
8857126105124;11;11
8857126105391;1;1
8847101231023;25;23
8858768841036;0;0
8846001523672;6;6
8846001523658;11;11
8846001522651;5;5
8852044110366;20;20
8858768841739;16;8
8847101231863;44;44
8847101231870;16;16
8847101231764;16;16
1234567898889;15;15
8847101231658;20;20
8847102108881;35;31
8852240040276;7;7
6920104950978;20;20
8859103402486;0;0
8850112000717;13;13
8850112001127;20;20
1234567897776;13;11
8852240010521;24;24
8850157400190;0;0
8852240040306;0;0
8850157405331;0;0
8852240010514;21;13
8857126105377;0;0
8858768841005;1;1
8858768842323;0;0
8846001524662;4;4
8846001524655;7;7
6920153612070;3;3
8848500545285;188;187
8852199180115;20;20
8852199150163;26;26
8852199152105;16;16
8852199156165;10;10
8852199182119;35;33
8852199153164;10;10
8852044180314;29;29
8852044497719;24;24
8852199122153;24;24
8852199124157;24;24
8852199187121;13;12
8852240010156;14;13
8852199181136;0;0
8846001521043;4;4
8846001522019;2;2
8846001522125;6;6
8846001523016;8;8
8846001523047;8;8
8847104680157;9;8
8846001522026;4;4
8847104680155;5;5
8847104680158;3;3
20400498971984;9;9
8847104680148;12;12
8847103931310;13;14
6942396542235;7;7
8847103931419;19;19
8847103931617;7;7
8847104680151;25;23
8859690800474;12;12
8847104680154;15;15
8847104680153;10;10
8858768841869;5;5
8847104680165;7;6
8847104680145;5;4
8847104680168;10;10
8852044389717;1;0
8847104680164;14;14
8852240010828;21;21
8847104680166;16;16
8847104680146;6;6
8847108348885;16;16
9999622667986;0;0
8855550003849;26;23
8855550003689;23;23
8855550003788;22;21
8855550003825;11;12
8855550003832;30;30
8855550003818;23;23
8855550003795;6;6
8855550003801;5;6
8847105270240;12;12
8847105272022;11;11
6921585446004;3;3
6921585446066;1;0
6923435265193;0;0
6923435263199;4;3
6944215405363;9;9
6944215401044;4;4
6944215402041;9;3
6944215401020;12;12
6944215401174;23;23
835098001505;14;14
8934799000014;16;16
72810500087;24;26
8847103290073;10;10
8847103290097;1;1
8847103290127;2;2
20600599001984;14;12
8847105270264;11;11
8847103290103;17;19
8847103290110;3;3
8847103290189;21;21
KY004;2;4
KY005;0;0
KY022;9;9
KY007;18;18
8847105272015;10;10
6921585446202;0;0
KY016;9;9
KY002;12;12
KY015;12;12
KY017;10;0
6921585446257;3;3
6921585446233;3;3
6921585446189;6;5
6921585446196;3;2
6921585446240;2;1
6921585446226;0;0
8852199158022;19;19
8847103938012;12;12
8847103930238;-3;0
8852199228039;0;0
8847103290165;12;13
8847103290028;13;13
8847103290172;7;9
8938500626883;37;37
8847102811132;50;50
8847104510088;9;9
8847105271971;12;12
8847105272190;12;12
8847105270158;10;10
8847105272367;12;12
8847105270172;12;12
8854099006526;22;22
8854099006496;18;18
8857121713119;30;30
8847105051177;5;5
8847105270165;8;8
8847105271988;12;12
8847105272282;11;11
8847105272299;12;12
8847101230675;12;12
8850291100376;12;12
8847105052365;3;3
8854579003342;19;19
8854579003298;15;15
8858702410885;37;35
8936002400666;16;16
8936045100721;4;4
8938502408104;7;7
8936002400536;9;9
8936002400543;14;14
6921585442341;12;15
8936045100011;38;38
8847105052112;0;0
8847105052228;5;5
20700499911984;12;12
8858702410854;7;6
8858702429726;5;5
8858702410823;30;30
8858702428712;10;10
8938500626630;24;24
8936045100028;19;19
8936002400741;24;23
8935034312114;40;40
8938506718155;11;11
8938506718131;18;18
8938502375918;15;15
8938506718162;11;12
8938506718148;16;15
8858702410663;6;6
8858702410335;8;8
8858702414845;4;4
8857107232061;8;8
8858702402330;10;10
8857107232139;10;10
8858702410342;14;14
8938503112819;2;0
8938502375932;7;7
8936045100240;25;26
8938500626647;11;10
8938500626869;5;5
8936045100233;10;10
8938502375215;7;7
8936002400727;16;16
8935034312022;10;10
8936045100257;10;11
88090948429219;0;4
8847102492164;1;1
8809281481049;9;9
8857107231781;41;41
8850291111143;16;16
8809094848220;9;8
8809094848206;33;39
8858702437516;1;1
8809016769190;3;3
8850291111174;11;11
8850291111167;10;10
8850291111150;12;12
8858752600601;10;10
8858752600274;1;1
8858702406567;32;31
8858752600281;10;10
8858702402026;20;20
8858702402033;24;23
8858702406536;59;59
8854579003687;78;78
8854579002734;2;0
8847102492157;9;9
8809094842105;-1;8
8858702401265;30;30
8858702433112;16;16
8858702431941;7;7
8858702428132;10;10
8858702436540;11;11
8858702435796;4;4
8858702436144;4;5
8858702411806;21;21
8858702415262;21;21
8858702429061;1;0
8858702401272;28;28
8858702403603;22;22
8858702403597;16;16
8857107231927;45;45
8809016763006;33;33
8809094842112;17;17
8809016763013;8;4
88090948424649;12;3
9555076300307;34;34
9555076300000;565;565
9555076300093;0;0
9555076300086;-2;0
8851753098835;15;15
8851753099054;17;17
8851753098118;17;17
8991002103771;31;31
8935259080348;0;0
9555076302721;0;0
9556771008451;2;0
9556771008437;0;0
9555076300017;40;0
9555021508192;10;10
8847100501462;9;9
8847100501240;8;8
8847100501004;9;9
8935259093058;10;10
8935259093065;7;7
8935259093072;10;10
8935259090200;0;0
8846600169974;0;0
8847105620076;0;0
8847100501738;7;7
8847105620083;0;0
8847100501431;9;9
8847100501820;12;12
8847100507891;7;7
3258561670942;4;4
8847100509024;4;4
8846600169967;0;0
SKH 0018;4;4
SKH 002;5;5
SKH 0027;3;3
SKH 0035;4;4
SKH 0036;3;3
8846600169943;12;11
8847105620045;4;4
8847100509000;5;6
8847100501332;12;12
8846600169998;8;8
8847100501356;4;4
8847100506238;6;6
8847100506207;3;3
8847100509031;2;2
8847105010051;10;10
8847105010013;1;1
8847105010044;11;11
8847106180074;9;9
8847106180081;12;12
8847100509048;0;0
20600699961984;3;3
20600699971984;5;5
20600699951984;5;5
8847100500007;6;6
8935024123966;39;36
8935259091511;11;11
8846600169981;3;3
8847100501592;6;6
9555037203524;25;23
9555037203586;0;0
8934804025780;30;30
8850086114007;34;34
8850086211003;16;16
8850086214004;19;19
8850086214035;9;9
8801055706457;15;11
8850124033055;47;47
8850128030029;20;20
3250391111190;1;1
8935259090163;9;9
8935024122396;9;9
8935024120187;11;11
8858755200457;3;3
8858755200013;6;6
8801037010732;11;11
8801037022322;3;3
8850124006011;23;24
18847105621230;5;5
8801037019667;2;2
9557719183216;12;13
9557719183223;91;86
9557719183155;6;8
9557719183483;86;86
8850124009531;30;30
8859448901781;0;0
8850124002938;18;18
8888240005434;0;30
8850086194016;0;0
8888240051189;6;6
8850086250200;8;8
8934804032504;24;24
8996001410691;70;70
8996001340325;1;1
8850127004410;42;43
8850127004397;13;13
8888311092493;26;26
8888311012880;32;29
8850125091665;5;5
8850125078925;12;12
8888311091113;-3;0
8888311091878;17;17
8998666001894;8;8
8886311106219;15;14
8859448901590;0;0
8886311106172;28;26
8886311106196;19;19
8859448901613;0;0
8886311106233;15;15
9554100229751;9;9
8850250007463;0;0
9554100229706;16;16
9555021501391;8;7
8888311091274;0;0
8850127009330;12;12
8991998013825;0;0
8991998013627;0;0
8859448900548;6;6
9556771000127;23;23
8991002103245;9;9
8850390042409;2;2
8888240052025;26;26
8888240000040;7;7
8935024129357;24;24
8935024129944;17;17
8935024126844;9;9
8859448901828;5;5
8850390042096;12;12
8850390031328;12;12
8859448901866;4;4
8853002305701;9;0
8853002305695;1;0
8859448900685;0;0
8859448900661;0;0
9556771000752;21;21
9556771000110;20;20
8859599300044;9;9
9556771000851;2;2
9556771000295;12;12
8886311106127;5;5
9556771003876;38;38
9556771004200;38;37
9555021507232;1;1
9555021504712;15;16
9555021506396;6;6
9556771000318;22;22
8886321022103;22;22
8859448900531;6;6
9556771004804;17;17
9556771005924;19;19
9555037203456;19;19
8888240000897;23;23
9555037203371;34;34
9555037203555;39;39
8859102130151;7;7
8888311092356;17;16
8859102131837;15;15
8859102131417;11;11
8859102131158;15;15
8859102130472;7;7
8859102130809;14;14
8859102131295;7;7
8859102131684;6;6
8888240051882;27;7
8888240000231;20;20
8854575006484;6;6
8850186151100;0;0
8850186161109;0;0
8847100471253;7;7
8850186131102;-1;0
8847100471277;-1;9
8859174500326;10;10
8859174500845;9;9
8850390080104;56;58
8850369254024;22;23
8850370671117;0;0
8850369260162;39;39
8850390042485;1;0
8850369250255;27;27
8850390042362;18;18
8859174500852;24;24
8850390042720;20;20
8850390043406;7;7
8850390042645;15;15
TF2580;15;12
TF2581;16;15
9556771005900;16;15
8850390042027;11;11
8850390042034;12;12
8850124083081;5;4
8858705607572;27;27
8858705607541;52;52
8858705612712;6;6
8858705611326;34;34
8850151951377;1;0
8858705607398;42;45
8850188100144;31;31
8850124070999;6;8
8858705601679;31;29
8847103120011;72;71
8992702000018;1;1
8850124037473;-1;2
8854967001417;0;0
8858705601167;19;19
8854967001172;0;0
8858705611241;30;20
8850124041524;33;35
8858705602737;16;17
8858705606629;12;13
8850124041494;21;21
8850124021991;-4;0
8858705600009;35;35
8850124022004;56;18
8850124000033;2;2
8858705606537;27;19
8851012010004;90;107
8719200183766;89;89
8719200183872;8;8
8719200183957;48;42
8000500220412;6;0
8719200183810;1;2
8935118306411;4;4
8935118306312;14;14
8935118306329;5;5
8719200183919;0;0
9310079305663;10;9
8888192502678;1;1
80051671;7;0
3017620422003;0;0
8719200183933;4;0
8888192501589;14;14
8888192501572;5;5
8888192501596;18;18
343180;2;0
3431209;18;16
8850332237306;0;0
8850332181173;0;0
644209000678;6;6
3092718607258;1;0
3092719700330;10;10
3092719700125;8;8
3092719700187;10;10
3092718586775;12;12
3092718613846;10;9
6927507100030;11;11
9555218700965;3;3
8850144226567;6;6
8850144226550;11;8
8850144226536;0;0
9555218700200;4;4
8850332234121;0;0
3045320093216;16;17
3045320093223;7;6
3045320093186;6;6
3045320099553;18;18
3045320093865;3;1
8851932419246;9;15
3092719700156;0;0
3045320089318;24;24
3045320089301;6;6
3045320089356;12;12
3045320089295;14;11
3045320089349;21;21
3045320089363;14;14
3045320089332;9;9
8850408000070;10;10
6927507109033;17;17
3092719700422;5;5
3092718608798;7;7
3092718629052;6;6
3092719700279;8;9
8847105370018;4;4
8847109490132;7;16
8847105370032;6;6
8847105370025;8;8
8847105272312;12;12
8847100502964;13;13
8847105620069;3;3
8888192901860;10;10
6927507109026;2;2
8847100502940;2;2
8850408000094;9;9
8850408001930;2;2
8850773620156;0;0
8850408001046;3;3
8856628200122;4;4
8856628200474;5;5
8850408003545;9;9
8850408003569;7;7
8850408003552;4;4
6927507109019;10;11
8856628200115;11;11
8856628200146;2;2
8846000189046;6;6
8888192901884;44;43
26733487;0;0
6927507100443;19;19
8850332171167;8;8
8856628200559;10;10
8856628200542;15;15
8850773620033;0;0
8857122334016;8;8
8850408001022;10;10
8856628200252;13;13
8856628200092;15;15
8850369034015;10;10
8850369031274;30;30
8850369039164;15;15
8854575007030;16;16
9312631153446;0;0
8854575007238;14;14
8854575007252;12;12
8850369028083;26;26
8847103470918;2;2
8847103470079;6;6
9312631153453;0;0
8847103470086;6;6
8847103470147;2;2
8847103470116;9;9
8847103470048;3;3
8847103470123;14;14
8847103470130;5;5
8847103470024;4;4
8908000097131;6;6
8908000097148;1;1
8908000097957;4;4
9312631153439;4;4
8850370071115;4;4
8850370241112;3;4
8850370821116;7;6
